video_id,comments
mxW8TSPJY3o,"['Керемет екен', 'Я люблю наших казахов . У  меня есть друзья . Но незнаю Казахстанцев . Мне не понятно они . Мне както  кажется они больше русские .. Я монгол но мне в душе близко наши казахи в Баянөлгий .', 'А что, казахи Монголии едят свинину???😮', 'Супер ♥️♥️♥️ 🇰🇬', 'Мир вашему дому.', 'Круто', 'Казахи и монголы братья по крови.', '👍👍👍 супер 👍👍👍', 'Супер.  Чох. Жозел. Аллах.  Берекетли.  Елесин.  ☝️👈👉🇦🇿👈', 'What a beautiful life.']"
sAG9Qf9URjU,"[""I'll surely try the sheep head in that recipe.. thats a new one to me."", ""Try usually try your cooking. Evey time I see a new recipe.  But I don't put sto es in it. Our rocks are different.  Don't want to bite into sands."", 'А почему не завернуть сперва в фольгу,а потом обмазать грязью.', 'Gotta have the Guinness', 'Чисто экологическая пища.На природе.  Здорово.. Быйан...', '🤟', 'Man, it is probably Mongolian who invented the very first biodegradable disposable cookware lol.', 'Sheep head is the best. Especially the tongue💛', 'pzda haa ywsan gazartaa saihan nogoon uwsun deer l gal tvleel shaachhimaa', 'Мы Монголы Тэнгэрианцы']"
ZpiVYndluP4,"['У вас в Монголии разводят куриц, есть фермы?', 'Тахиагаа юугаар амталсан бэ', 'Ymar goyo hiij bna tahiagAar', 'https://youtu.be/61rLEm6-HGM\n\nAKL Hisaichi, Omonyah...ya Tsarang tamazu yarlan Efeh Ares...ya Tama BAO dao...', 'https://youtu.be/Ri91AiqxWCc\n\nAKL Omonyah ya Siah mitawhuien NY wuyina non rainwater...AKL dao', 'https://youtu.be/PDob4SWza1c\n\nTawvuien NY wuyina fortified dao ya sodium carbonate', ""In fact ndomo it's double it's size Eyong wupol sexual desire"", 'https://youtu.be/uhdP1C94qFM\n\nAKL Omonyah Tsarang Yechaye ya siah..ya Ayong dzueh', 'https://youtu.be/hIlbDzez79E\n\nAyong dzueh', 'https://youtu.be/dLkc6yFlpxk\n\nAnathe...egni ane tail bu rat Eyong bu Nim ba yueh mbo bot']"
JTM4wnstpSI,"['smells so good', 'Эми ташты тыкпай эле жесе болотта', 'Looks so delicious, what fish is that?', 'meats and more meats .... yum ', 'Hei kawan. Kalian bisa memasak Rendang Ayam atau Rendang Bison? Rendang adalah masakan Nusantara. ☺', 'Love this! A bunch of cool dudes doing their best to show us the really earthy basic and beautiful Mongolian way of food prep and presentation. Watching from Hawaii.', 'Is it Esox (Pikes)? Saw it in Manchuria. Not sure though', 'Парни вы рулет с беконом с бумагой завернули?', 'No pork!!!', 'yuun goeeen bee kkk']"
C5ks2qCX-Ik,"['que necesidad tienen de hacer eso a los camellos 🐫 🤦\u200d♀️ realmente es necesario azotar y  hacer babear al pobre animal ?? en serio  🤷\u200d♀️?? con lo bonito que era ver a todos con los camellos haciendo traslado ... hasta ahi perfecto 👌  la carrera me sobro', 'todo muy bonito hasta que vi lo de los ...🐫 😢 buffff que horror', 'Сделайте субтитры на русском.', 'When I watch this channel, I feel so relaxed, beautiful people and culture. ❤🙏', 'V good. Cluture and. V good. Mongolian life', 'Im weak. I know not strength', 'https://youtu.be/EiMEnUL9liU', '外蒙古喊麥唱榕樹下', 'Mini Törlmüd kök tolvta Mongolchuud  !!!    Uuh,  ulan zandan tsa boltha, Idh öökta mahan boltha,  ondin  dörvn tsagt mend-amulang  bәәtn  !!! ❤️🇲🇳💪', 'From Inner Mongolia China.we have some similar habits but not as pure as you there .I hope to visit Mongolia in the future']"
Z2fOlPbdQnI,"['Whats boodog?', 'Why do they rub hot stones in hands?', 'Косит од америкосов.чурки, а очки прям пипец в тему.', 'Here in the Philippines we call that soup #5. But we have only cows and goats', 'Ds s vri unhygienic....', 'В начале, это чей скальп? Или что это?', 'Oq e isso', 'nasty!', 'The next best thing after Genghis.... is Mongol throat singing and food. 🤗🤗🤗', 'youre the right midlle oftherworld i think peweeeple wronw']"
GPxa4GZ3V6M,"['Ээ ичине таш салбай эле койгулачы', '😢😢😢🙅🏻\u200d♂️🐷🐷🐷🤦🏿🙅🏻\u200d♂️🙅🏻\u200d♂️🙅🏻\u200d♂️', '...каждый раз смотрю и улыбаюсь, молодцы ребята!!!', 'Its crazy how they debone it from the inside.', 'Вы знаете как отдыхать!!!😅😅😅', 'Мляяяя…. С¥¥¥ка. Как вкусно!!!!', 'And we only drink pepsi here in Chicago lol', 'Im addicted to you guys now lol ....much love many blessings 🙏', 'Introducing song 🎵🎵name pls', 'Ёо, ингэж бүр детальчилж харуулах заваан юм аа\nЦагаан хоолтон болмоор санагдтал авлаа😞']"
2KkryWOYOu4,"['We are of the same ancestry as the Dukha Turks! ❤', 'I am amazed by their kindness and hospitality.  Beautiful couple.', 'za garch avch uuyda', 'Би монгл яста кюн! Сайн байну!!! Йир намд таасгдв!!! Монголчуд! Би Таднд дуртав!!! Халун Менде Хальмг Тангчас!  Хаалгтн цаган болтха!!!', 'Wow unglaublich Ich liebe Mongole 😘❤️💐', 'Прочитай историю  и патом говори', 'Ты прововал все тюрские блюдо и кухни.говоря они что монгольские', 'Игогда сматрю  все тюрские блюд\nа  говоришь монгольские националь блюдо', 'Great life. Simple is beautiful. Watching Nargi eat hungun and reindeer soup had me chuckling. It’s so clearly appreciated and enjoyed, as the old woman watches and knows he’s truly loving the meal she has so simply and humbly prepared.', '❣❣']"
T7w5ghLs50o,"['Oh no, the modern Mongolian woman told a man to put the bones on the garbage with the bone marrow still in it, didn’t even crack it open. Shit this is what happens when a women tries to lead the way, same time i saw another mongolian old lifestyle just before this video, they didn’t waste even a little thing around. They’ve lost their way now.', 'I guess no vegan meal.', 'Berapa jam kira² mengukus/oven/ungkep daging sampe empuk ?', 'Как вкусно, How delicious, super, bon appetit, thanks for the videos. \nGreetings from Kazakhstan 🇰🇿🇰🇿🇰🇿🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️👍👍👍👍👍👏👏👏👏👏👏👏', 'Mongolian meat is among the cleanest and tastiest meat in the world. This is because they eat safe natural grasses from pastures without any chemical fertilizers and reproduce in the fresh air, and Mongolian herbs can cure many kinds of diseases.  Greetings from Mongolia🇲🇳', 'Smart people. How to cook meat.', 'the sound of warm milk in a tin pail', 'Коке дабро', 'No thanks il pass', 'That yuck']"
frJBHuVFsOk,"['Почему нет винила??!', 'Your Dogs is very cute !', 'Great', 'do they still eat raw meat in mongolia????', 'ОНЧТА САЙХАН МИНИ АЛДР ТӨРСН ГАЗАР  !  ❤️🇲🇳👍', 'Bajusz!Kérjük a többi fõzést!💪❤🇭🇺', 'That looks very, very tasty', 'Sain uu Baysaa. Havriin yargui harlaa. Yay, yamar goe uhriin havirga ve. Yostoi yanztai haragdaj baina shuu.', 'You are a legend…', 'Монгольский банхар… удивительная порода собак, которым более 15000лет… как то читал про них было очень интересно. Кому интересно могу ссылку скинуть']"
xymBDUCpqVo,"['LOVE FROM SERBIA 🇷🇸☦🦅🏴\u200d☠️🇷🇺❤', 'I want to be best brothers with all three of you', '거 게가 어디멥니까?  찐 가 즐하고 싶네요. 여튼 보기도 좋네요.', 'It looks delicious 😋, you guys make it look so tasty.I love 💕 to watch you cook.', '👍👍🇹🇯', 'Лучше эту мясо голодным  ( детский дом) дали бы чем нажраться как бык вот лайков набрали бы', 'Nais', 'Nas', 'Sallm', 'https://youtube.com/channel/UCDlk9v8gYIPriUvbSH6uQUQ']"
kN6FdSHhlcI,"['Тахиа гэж үнэн заяагүй амьтан юмдаа чааваас гэж хоол болох заяатай', 'woooo cool', 'Great vedeo! Mongolian fast advances on industry is very impressive!  Best wish Mongolian companies can also consider and encourage ""Free Run"" chicken farming, and can treat hen more nicely, for example, giving more space to each hen in the cage...', 'Хаража байхадаа гоедаа', 'tumenshuvuugiin undugiig bainga avdag, manaihan undesnii uildveree sain demjij buteegdhuuniig ni avch baigaarai, mundag uildveriin hamt olond amjilt husie.', 'хүүшээ ямар хөгжилтэй юм бээ🤣', 'Thats so massive factory. But what happens to male ones? as u can see they seperating females form males and feeding them. Males instantly get killed?', 'aaan bidnariin gar deer ingej irdeg baihneee', 'What happened to male chicks?', 'Сайхан үйлдвэр байна. Энэ их дуу, чимээтэй үйлдвэрт сонсгол хамгаалах хэрэгсэл зүүсэн нэг л ажилтан харлаа. 5,10,20 жилийн дараа сонсгол бууралттай ажилчдын тоо ихсэх нь дээ...']"
k5jYqKEpNFo,"[""All the way from South Africa 🇿🇦. Love that wrestler, always saying let's take our hats off."", 'That looks absolutely yummy.', 'olsoh bolgondo orj irj uzeh ymda', 'Увлёкся просмотром видео о потомках Шынгысхана. Оказывается и они умеют готовить плов, на столе наши баурсаки.\nМира и процветания вам славные монголы.', '👍👍👍', 'Вообще то плов узбекский блюдо', 'ЛАаааж байна шддд', 'Mongolia would be the best place to go to if you are planning to bulk up and get stronger with all that fresh meat they have. Amazing', 'Let the soup cook, and it will be better to prepare Kuprok pilaf', 'Love it...']"
